time,ax,ay,az,bx,by,bz,angle_deg
3496399.0,2432.0,864.0,21876.0,116.0,984.0,18088.0,6.032071487179486
3898348.0,1888.0,1372.0,21360.0,-492.0,1684.0,17224.0,6.936599646970217
4300340.0,2000.0,620.0,22132.0,-240.0,852.0,18064.0,6.022233031303529
4702340.0,2412.0,640.0,22068.0,0.0,960.0,17952.0,6.3895891877230655
5104340.0,2252.0,456.0,21996.0,48.0,752.0,17960.0,5.81821147350645
5506340.0,2192.0,488.0,22148.0,-32.0,768.0,18088.0,5.8693211243728785
5908340.0,2300.0,608.0,22020.0,0.0,876.0,18020.0,6.080154660133917
6310340.0,2140.0,568.0,22144.0,-144.0,912.0,17952.0,6.147398806833785
6712340.0,2196.0,544.0,22040.0,-60.0,868.0,17928.0,6.0340955594177705
7114340.0,2300.0,544.0,22248.0,-128.0,648.0,18116.0,6.338174648519835
7516340.0,2420.0,552.0,22020.0,252.0,676.0,17796.0,5.5086109662437925
7918340.0,2420.0,492.0,22052.0,48.0,716.0,17976.0,6.189638807775871
8320340.0,2340.0,500.0,22120.0,68.0,844.0,18088.0,5.981908951461723
8722340.0,2216.0,396.0,22176.0,24.0,776.0,18132.0,5.807418045971306
9124340.0,2416.0,584.0,22276.0,96.0,820.0,18144.0,5.983959019183089
9526340.0,2340.0,668.0,22064.0,128.0,800.0,18024.0,5.701850010345553
9928340.0,2292.0,640.0,22164.0,4.0,880.0,17800.0,6.004650546270642
10330340.0,2244.0,592.0,22120.0,-52.0,812.0,17980.0,6.048142295684384
10732340.0,2208.0,684.0,22188.0,24.0,904.0,17956.0,5.713577493683643
11134340.0,2332.0,704.0,22000.0,-12.0,900.0,17944.0,6.173596800593595
11536340.0,2380.0,696.0,22048.0,-176.0,764.0,17856.0,6.752648242403314
11938340.0,1748.0,-104.0,22612.0,-20.0,396.0,17752.0,4.7419013079013945
12340340.0,2208.0,652.0,22164.0,-60.0,952.0,17992.0,6.02864984700247
12742340.0,2180.0,556.0,22188.0,0.0,876.0,17936.0,5.771776709302714
13144340.0,2288.0,596.0,21964.0,12.0,820.0,18120.0,5.996963781036458
13546340.0,2256.0,568.0,22136.0,-72.0,764.0,18084.0,6.119080849713716
13948340.0,2156.0,688.0,22016.0,-100.0,856.0,17984.0,5.981921429058559
14350340.0,2388.0,556.0,22208.0,32.0,828.0,18088.0,6.149355828752834
14752340.0,2316.0,480.0,22072.0,-32.0,696.0,17940.0,6.168217167444518
15154340.0,2272.0,684.0,22044.0,92.0,868.0,18064.0,5.674092508464531
15556340.0,2148.0,552.0,22092.0,-104.0,856.0,18204.0,6.0119567284971005
15958340.0,2316.0,600.0,22220.0,52.0,792.0,17908.0,5.865200643740505
16360340.0,2268.0,652.0,21980.0,-28.0,836.0,17892.0,6.057085057682063
16762340.0,2220.0,564.0,22224.0,-60.0,736.0,17928.0,5.961897875621921
17164340.0,2300.0,484.0,22056.0,16.0,736.0,17952.0,6.000419912563993
17566340.0,2320.0,612.0,22024.0,-60.0,840.0,17904.0,6.298310657871593
17968340.0,1788.0,568.0,22280.0,-256.0,728.0,17912.0,5.47386837650596
18370340.0,2144.0,736.0,22064.0,-56.0,980.0,18104.0,5.8456249622021526
18772340.0,2392.0,576.0,22116.0,-84.0,824.0,17952.0,6.537782832404828
19174340.0,2332.0,512.0,22252.0,48.0,776.0,17892.0,5.942544468801295
19576340.0,2152.0,580.0,22156.0,8.0,892.0,17980.0,5.68030863289161
19978340.0,2292.0,408.0,22232.0,108.0,700.0,18196.0,5.663193376259214
20380340.0,2300.0,596.0,22308.0,92.0,832.0,17956.0,5.7023432175702045
20782340.0,2300.0,504.0,22216.0,12.0,784.0,18128.0,5.987670247163678
21184340.0,2300.0,560.0,22144.0,-76.0,848.0,18108.0,6.289655092016702
21586340.0,2316.0,688.0,22156.0,40.0,832.0,17672.0,5.906478795947995
21988340.0,1752.0,1304.0,25812.0,-392.0,1076.0,18168.0,5.136075516782861
22390340.0,2064.0,1032.0,22160.0,-188.0,1132.0,17920.0,5.9906889132936065
22792340.0,2208.0,608.0,22100.0,-48.0,992.0,18008.0,6.0638169890808085
23194340.0,2176.0,656.0,22224.0,-20.0,900.0,17864.0,5.777970685191147
23596340.0,2020.0,680.0,22104.0,-148.0,812.0,17944.0,5.751053433318013
23998340.0,2236.0,592.0,22212.0,-100.0,832.0,17924.0,6.169879381816853
24400340.0,2092.0,616.0,21980.0,-128.0,1020.0,17824.0,6.078757438731918
24802340.0,2308.0,600.0,22064.0,-100.0,880.0,17944.0,6.411019602515044
25204340.0,2276.0,528.0,22080.0,4.0,764.0,17964.0,5.966389432629059
25606340.0,2300.0,524.0,22168.0,-104.0,816.0,18036.0,6.372497856418925
26008340.0,2248.0,520.0,22208.0,-52.0,684.0,18016.0,6.001633032469962
26410340.0,2236.0,596.0,22152.0,104.0,880.0,17868.0,5.576665378421233
26812340.0,2172.0,580.0,22132.0,-28.0,804.0,18096.0,5.786069061101928
27214340.0,2184.0,528.0,22132.0,-116.0,800.0,18036.0,6.115501316519946
27616340.0,2320.0,544.0,22148.0,36.0,832.0,18040.0,5.991788879123997
28018340.0,2116.0,624.0,22268.0,-56.0,892.0,17896.0,5.742071307058977
28420340.0,2244.0,580.0,22304.0,-24.0,856.0,17968.0,5.949474893439787
28822340.0,2244.0,632.0,22164.0,-20.0,808.0,17904.0,5.919407451029383
29224340.0,2220.0,584.0,22292.0,-80.0,832.0,18088.0,6.045151267772023
29626340.0,2252.0,612.0,22064.0,-116.0,784.0,18108.0,6.255740681771119
30028340.0,2168.0,684.0,22196.0,-44.0,992.0,17700.0,5.896905563641035
30430340.0,2360.0,448.0,22260.0,164.0,712.0,17888.0,5.638971302278567
30832340.0,2304.0,540.0,22204.0,104.0,824.0,18012.0,5.724245061195087
31234340.0,2228.0,480.0,22240.0,8.0,728.0,18020.0,5.794693000258698
31636340.0,2268.0,620.0,22172.0,20.0,824.0,18004.0,5.86354703560747
32038340.0,2232.0,608.0,22068.0,-56.0,924.0,18084.0,6.1004095984979125
32440340.0,2252.0,608.0,21952.0,40.0,916.0,18108.0,5.875915207470465
32842340.0,2168.0,568.0,22052.0,-24.0,936.0,18048.0,5.881249920723703
33244340.0,2216.0,564.0,22156.0,8.0,752.0,17812.0,5.764189196556621
33646340.0,2196.0,616.0,22152.0,-40.0,748.0,17952.0,5.840721848025646
34048340.0,2296.0,624.0,22032.0,80.0,864.0,17960.0,5.803180240426061
34450340.0,2240.0,612.0,22248.0,20.0,840.0,18152.0,5.784330801061567
34852340.0,2204.0,556.0,22208.0,-100.0,936.0,17956.0,6.181387758818425
35254340.0,2200.0,532.0,22160.0,-100.0,820.0,18084.0,6.107420390465095
35656340.0,2256.0,592.0,21892.0,120.0,888.0,17956.0,5.646027779110351
36058340.0,2232.0,508.0,22308.0,24.0,752.0,18100.0,5.737450723755343
36460340.0,2368.0,612.0,22188.0,80.0,888.0,17988.0,5.966078662957804
36862340.0,2188.0,576.0,22216.0,-76.0,880.0,17960.0,6.011312133553547
37264340.0,2264.0,568.0,22164.0,12.0,864.0,17948.0,5.933231285062507
37666340.0,2192.0,564.0,22284.0,-128.0,892.0,18120.0,6.173477357604279
38068340.0,2216.0,148.0,22212.0,-12.0,740.0,18188.0,6.055774265117738
38470340.0,2228.0,688.0,22112.0,-52.0,936.0,17796.0,6.043891648197075
38872340.0,2316.0,564.0,22060.0,-32.0,820.0,17956.0,6.200601527988282
39274340.0,2228.0,556.0,22312.0,20.0,724.0,18024.0,5.704114586307223
39676340.0,2316.0,512.0,22352.0,52.0,812.0,17776.0,5.8920083635894605
40078340.0,2260.0,648.0,22184.0,-28.0,832.0,17936.0,5.984797540117931
40480340.0,2300.0,624.0,22304.0,-48.0,812.0,17968.0,6.117714506049633
40882340.0,2228.0,600.0,22080.0,-64.0,832.0,17952.0,6.063624493705027
41284340.0,2180.0,644.0,22160.0,16.0,908.0,18144.0,5.693152657907159
41686340.0,2432.0,628.0,22144.0,-8.0,716.0,17980.0,6.32442979649111
42088340.0,2536.0,960.0,21508.0,24.0,1104.0,17704.0,6.71693265804492
42490340.0,2196.0,764.0,22096.0,-216.0,988.0,17928.0,6.468658202359248
42892340.0,2400.0,524.0,21916.0,12.0,928.0,17908.0,6.410621780381054
43294340.0,2276.0,640.0,22240.0,-24.0,856.0,17960.0,6.014766966644687
43696340.0,3800.0,-1008.0,24272.0,-468.0,240.0,21760.0,10.557424221897767
44098340.0,2084.0,720.0,21940.0,8.0,1056.0,17748.0,5.6081651122423395
44500340.0,2488.0,472.0,22292.0,-44.0,844.0,18144.0,6.664841789867109
44902340.0,2168.0,596.0,21720.0,-52.0,856.0,17940.0,5.977167489950983
45304340.0,1952.0,700.0,22268.0,-184.0,784.0,18040.0,5.633136247467438
45706340.0,2276.0,496.0,22060.0,36.0,824.0,17992.0,5.926128621101588
46108340.0,2068.0,656.0,22180.0,-128.0,780.0,17960.0,5.786736192993826
46510340.0,2308.0,664.0,22088.0,72.0,964.0,17788.0,5.894243763151815
46912340.0,2168.0,640.0,22432.0,36.0,776.0,18196.0,5.464708360699854
47314340.0,2332.0,516.0,22068.0,80.0,936.0,17968.0,6.00400369456243
47716340.0,2324.0,660.0,21996.0,-4.0,780.0,17964.0,6.089681825139059
48118340.0,2084.0,440.0,22376.0,56.0,708.0,17684.0,5.268886794284965
48520340.0,2452.0,532.0,22332.0,64.0,732.0,17944.0,6.136931978798731
48922340.0,2552.0,652.0,22200.0,144.0,828.0,18132.0,6.170807680146483
49324340.0,2504.0,712.0,22244.0,24.0,872.0,17912.0,6.413797577237668
49726340.0,2252.0,688.0,22104.0,-24.0,760.0,18256.0,5.9202852447442735
50128340.0,2500.0,648.0,21928.0,136.0,764.0,18072.0,6.113888040127777
50530340.0,2464.0,492.0,22168.0,-36.0,812.0,17860.0,6.591657845619772
50932352.0,2224.0,540.0,22080.0,-16.0,820.0,17904.0,5.92789069575054
51334340.0,2236.0,444.0,22520.0,-108.0,620.0,18124.0,6.067242106572797
51736340.0,2540.0,612.0,22364.0,112.0,924.0,17796.0,6.275618444280298
52138340.0,2164.0,560.0,22096.0,-100.0,852.0,17956.0,6.0438622201627705
52540340.0,2260.0,624.0,22036.0,-68.0,936.0,17920.0,6.222251786797
52942340.0,2348.0,508.0,22028.0,-116.0,832.0,18016.0,6.584978072933259
53344340.0,2260.0,532.0,22236.0,-8.0,788.0,17904.0,5.939293751683711
53746340.0,2200.0,572.0,22212.0,-40.0,752.0,18168.0,5.849286251042239
54148340.0,2260.0,600.0,22092.0,-12.0,792.0,17984.0,5.9556405942444
54550340.0,2048.0,456.0,22144.0,-64.0,820.0,18056.0,5.6662231723303425
54952340.0,2192.0,620.0,22192.0,-136.0,740.0,18172.0,6.11112661490163
55354340.0,2296.0,560.0,22096.0,88.0,888.0,17880.0,5.817017029023131
55756340.0,2212.0,560.0,22084.0,60.0,844.0,18052.0,5.661282103793716
56158340.0,2336.0,516.0,22172.0,-20.0,812.0,18012.0,6.202712041017106
56560340.0,2200.0,552.0,22168.0,-44.0,904.0,17896.0,5.988024209980566
56962340.0,2108.0,468.0,22244.0,-28.0,764.0,18252.0,5.627450325340397
57364340.0,2272.0,560.0,22100.0,-60.0,840.0,18064.0,6.177359897969218
57766340.0,2288.0,672.0,22044.0,-44.0,756.0,17928.0,6.100030955179528
58168340.0,2300.0,684.0,22028.0,60.0,980.0,17792.0,5.925945206032335
58570340.0,2412.0,488.0,22224.0,-100.0,796.0,18016.0,6.633009046432851
58972340.0,2288.0,672.0,21956.0,-32.0,892.0,17604.0,6.157980882447777
59374340.0,2240.0,628.0,22272.0,-60.0,752.0,17892.0,5.985301932972889
59776340.0,2536.0,456.0,22184.0,180.0,916.0,17940.0,6.195781752134084
60178340.0,2296.0,360.0,22504.0,16.0,684.0,18272.0,5.903186955771025
60580340.0,2316.0,672.0,22152.0,32.0,732.0,17916.0,5.894350766210132
60982340.0,2180.0,660.0,22132.0,-100.0,1008.0,17824.0,6.136785781778803
61384340.0,1904.0,508.0,22496.0,-152.0,808.0,18176.0,5.460356319717875
61786340.0,2616.0,548.0,22160.0,-24.0,700.0,18016.0,6.85449600997813
62188340.0,2004.0,492.0,22312.0,-220.0,752.0,18164.0,5.928576963720014
62590340.0,2340.0,452.0,22132.0,-88.0,748.0,18008.0,6.4281356598939645
62992340.0,2464.0,720.0,21956.0,48.0,912.0,17804.0,6.333481517560047
63394340.0,2396.0,496.0,22024.0,-60.0,812.0,18192.0,6.519572106179634
63796340.0,2456.0,504.0,22168.0,24.0,768.0,17912.0,6.348800046014199
64198340.0,2440.0,524.0,22312.0,-48.0,824.0,17920.0,6.5204156448633634
64600340.0,2500.0,548.0,22112.0,76.0,836.0,17720.0,6.333497114214156
65002340.0,2348.0,516.0,22092.0,-52.0,704.0,17976.0,6.295862092852564
65404340.0,2228.0,680.0,22120.0,-24.0,868.0,17828.0,5.915426100994083
65806340.0,2268.0,680.0,21876.0,-12.0,992.0,17880.0,6.115259891280907
66208340.0,2116.0,624.0,22060.0,-136.0,916.0,17948.0,6.05164321795319
66610340.0,2356.0,560.0,22152.0,84.0,848.0,18112.0,5.932501590182639
67012340.0,2116.0,524.0,22320.0,-84.0,692.0,18140.0,5.740835056292193
67414340.0,2292.0,436.0,22328.0,-56.0,872.0,17972.0,6.261225125934308
67816340.0,2220.0,580.0,22024.0,-104.0,796.0,18024.0,6.16888918254842
68218340.0,2304.0,600.0,22252.0,56.0,880.0,17992.0,5.866596858694318
68620340.0,2436.0,596.0,22196.0,32.0,844.0,18028.0,6.263894794063998
69022340.0,2152.0,600.0,22156.0,-96.0,796.0,18104.0,5.92826353302182
69424340.0,2288.0,600.0,22176.0,-88.0,856.0,18028.0,6.277215468431381
69826340.0,2500.0,624.0,22200.0,12.0,880.0,17948.0,6.495148148357847
70228340.0,2264.0,716.0,22060.0,8.0,732.0,18060.0,5.849493246643254
70630340.0,2360.0,456.0,21980.0,136.0,796.0,17884.0,5.851386731036858
71032340.0,2240.0,564.0,22252.0,-64.0,856.0,17960.0,6.085440963605132
71434340.0,2272.0,600.0,22024.0,148.0,944.0,17988.0,5.605227446247992
71836340.0,2156.0,556.0,22232.0,-40.0,904.0,17972.0,5.846048939266507
72238340.0,2292.0,560.0,22028.0,92.0,824.0,17924.0,5.7652630959631574
72640340.0,2248.0,700.0,22136.0,-72.0,820.0,18036.0,6.076002802358199
73042340.0,2252.0,668.0,22308.0,-12.0,840.0,18108.0,5.875414425960114
73444340.0,2144.0,492.0,22240.0,8.0,724.0,17928.0,5.578076898649091
73846340.0,2248.0,464.0,22132.0,24.0,776.0,18052.0,5.8591051317311535
74248340.0,2192.0,616.0,22196.0,24.0,884.0,18088.0,5.691257006518912
74650340.0,2180.0,464.0,22188.0,-52.0,716.0,18148.0,5.870631402636256
75052340.0,2360.0,568.0,22204.0,100.0,908.0,17968.0,5.920578527200327
75454340.0,2300.0,592.0,22144.0,-64.0,752.0,18124.0,6.187554181125837
75856340.0,2156.0,556.0,22400.0,-68.0,840.0,17944.0,5.8495238965098295
76258340.0,2252.0,748.0,22036.0,68.0,868.0,17836.0,5.676219720658841
76660340.0,2284.0,516.0,22332.0,-4.0,804.0,18108.0,5.975843480065286
77062340.0,2212.0,568.0,22156.0,-16.0,812.0,17864.0,5.861166690461813
77464340.0,2320.0,636.0,22104.0,52.0,812.0,18032.0,5.897757665988881
77866340.0,2396.0,472.0,22312.0,12.0,708.0,17912.0,6.179366104040242
78268340.0,2204.0,596.0,21940.0,24.0,840.0,18124.0,5.763662713312055
78670340.0,2396.0,500.0,22088.0,72.0,860.0,17980.0,6.131405929269783
79072340.0,2304.0,596.0,22228.0,-40.0,828.0,18012.0,6.141007852641792
79474340.0,2284.0,592.0,22276.0,-20.0,704.0,17896.0,5.960885192950574
79876340.0,2316.0,856.0,22024.0,-40.0,948.0,17932.0,6.178063313074828
80278340.0,2084.0,560.0,22144.0,-96.0,896.0,17952.0,5.852227328952234
80680340.0,2120.0,732.0,22116.0,24.0,800.0,18048.0,5.434423612580057
81082340.0,2228.0,524.0,22128.0,32.0,844.0,18040.0,5.798636401940016
81484340.0,2332.0,580.0,22240.0,-40.0,824.0,18124.0,6.2097581914088025
81886340.0,2272.0,492.0,22048.0,-12.0,836.0,17928.0,6.081068169558492
82288340.0,2332.0,656.0,22144.0,24.0,704.0,18088.0,5.9568350127363905
82690340.0,2248.0,668.0,22132.0,-32.0,820.0,18080.0,5.961773114038109
83092340.0,2304.0,544.0,22048.0,40.0,844.0,17912.0,5.975246241909694
83494340.0,2392.0,404.0,22080.0,96.0,720.0,18024.0,6.005710329731866
83896340.0,2320.0,560.0,22248.0,-24.0,860.0,18012.0,6.163984209204028
84298340.0,2384.0,604.0,22016.0,92.0,840.0,17928.0,5.98774619912735
84700340.0,2216.0,616.0,22252.0,-8.0,780.0,17924.0,5.781724681670359
85102340.0,2332.0,688.0,21956.0,28.0,868.0,17928.0,6.049582255114606
85504340.0,2300.0,516.0,22184.0,-96.0,824.0,18044.0,6.3524063264639645
85906340.0,2132.0,568.0,22068.0,-56.0,692.0,18020.0,5.740159085459262
86308340.0,2252.0,712.0,22008.0,104.0,692.0,18000.0,5.519690061491508
86710340.0,2292.0,372.0,22212.0,16.0,692.0,17928.0,5.971466550015985
87112340.0,2008.0,648.0,22104.0,-212.0,744.0,18020.0,5.901732911714872
87514340.0,2452.0,704.0,21620.0,304.0,1100.0,17768.0,5.73816071766916
87916340.0,2244.0,476.0,21956.0,8.0,812.0,18056.0,5.959354012000192
88318340.0,2340.0,536.0,22092.0,16.0,760.0,18088.0,6.079064137507857
88720340.0,2328.0,532.0,22112.0,4.0,824.0,17856.0,6.126833512893368
89122340.0,2244.0,504.0,21884.0,48.0,844.0,17968.0,5.86200720245188
89524340.0,2108.0,624.0,22072.0,-52.0,828.0,17892.0,5.713080297043231
89926340.0,2316.0,552.0,22304.0,-160.0,912.0,17952.0,6.6061905577393985
90328350.0,2312.0,576.0,21964.0,36.0,768.0,18004.0,5.96678162476405
90730340.0,2088.0,472.0,22292.0,-132.0,760.0,18112.0,5.88818524078589
91132340.0,2572.0,532.0,22036.0,76.0,944.0,17856.0,6.61815818252185
91534340.0,2304.0,640.0,21968.0,92.0,960.0,18028.0,5.85690340260638
91936340.0,2260.0,704.0,22104.0,-84.0,892.0,17904.0,6.189080896685379
92338340.0,2168.0,580.0,22108.0,-76.0,804.0,17892.0,5.938873019171846
92740340.0,2160.0,596.0,22340.0,-184.0,788.0,18016.0,6.182604603164011
93142340.0,2380.0,628.0,22200.0,-48.0,888.0,17828.0,6.390063279057928
93544340.0,2324.0,516.0,21900.0,108.0,852.0,17932.0,5.872638660962188
93946340.0,2332.0,556.0,22392.0,24.0,756.0,18064.0,5.9477401513559585
94348340.0,2172.0,644.0,22020.0,-176.0,864.0,17728.0,6.298217138129764
94750340.0,2396.0,624.0,22016.0,116.0,904.0,18068.0,5.970989922008903
95152340.0,2156.0,504.0,22176.0,40.0,704.0,18084.0,5.503361672692108
95554340.0,2576.0,624.0,22104.0,176.0,936.0,17928.0,6.234927169243116
95956340.0,2252.0,484.0,22296.0,-180.0,668.0,17924.0,6.4032672132775
96358340.0,2232.0,648.0,22056.0,80.0,848.0,18036.0,5.613264826866526
96760340.0,2252.0,636.0,22380.0,-20.0,740.0,18120.0,5.850158527275086
97162340.0,2400.0,588.0,21944.0,64.0,892.0,17800.0,6.178727411254493
97564340.0,2340.0,-628.0,21016.0,180.0,376.0,17376.0,6.466489720632368
97966340.0,2096.0,284.0,21632.0,-264.0,540.0,17492.0,6.478063714103517
98368340.0,2164.0,552.0,21984.0,-4.0,788.0,17780.0,5.738859413961611
98770340.0,2320.0,532.0,22188.0,32.0,816.0,17972.0,5.991926109429011
99172340.0,2084.0,472.0,22424.0,-164.0,624.0,18200.0,5.873368773346097
99574340.0,2200.0,752.0,22000.0,-60.0,872.0,17928.0,5.956300200346417
99976340.0,2464.0,692.0,21776.0,20.0,940.0,17760.0,6.50104626016908
100378340.0,2516.0,584.0,21880.0,128.0,1000.0,17960.0,6.368232623435324
100780340.0,2236.0,444.0,22092.0,84.0,788.0,18028.0,5.6742304586424455
101182340.0,2396.0,580.0,21648.0,92.0,768.0,18320.0,6.087684521853424
101584340.0,2540.0,364.0,21576.0,16.0,808.0,17564.0,6.865654720388453
101986340.0,2032.0,484.0,22232.0,-4.0,780.0,17904.0,5.380064570747188
102388340.0,2212.0,396.0,22628.0,-184.0,624.0,18264.0,6.2324904876937905
102790340.0,2640.0,600.0,21816.0,148.0,940.0,17944.0,6.580393430469522
103192340.0,2968.0,616.0,21608.0,148.0,764.0,18120.0,7.391465161348175
103594340.0,2332.0,288.0,22056.0,148.0,672.0,17884.0,5.734942135009
103996340.0,2292.0,564.0,22100.0,48.0,728.0,18024.0,5.828862757949952
104398340.0,2160.0,644.0,22188.0,92.0,972.0,17864.0,5.45921129514987
104800340.0,2336.0,532.0,21976.0,-60.0,600.0,18312.0,6.272585934639449
105202358.0,2152.0,576.0,22136.0,-104.0,796.0,17952.0,5.974823933159686
105604340.0,2424.0,692.0,21872.0,256.0,1040.0,17864.0,5.706425509033287
106006340.0,2364.0,384.0,22320.0,80.0,616.0,18068.0,5.871324811488557
106408340.0,2328.0,616.0,22096.0,120.0,848.0,17796.0,5.738344686832036
106810340.0,2336.0,704.0,22036.0,28.0,908.0,17852.0,6.05547318379758
107212340.0,1952.0,368.0,22844.0,-36.0,724.0,17812.0,5.192239397965204
107614340.0,1992.0,580.0,22008.0,-8.0,764.0,18032.0,5.27550617316776
108016340.0,2356.0,712.0,21872.0,100.0,1140.0,17724.0,6.097682904115293
108418340.0,2260.0,360.0,22388.0,-116.0,764.0,18284.0,6.300431069177639
108820340.0,2352.0,584.0,22012.0,136.0,932.0,17800.0,5.848588207248442
109222340.0,2376.0,560.0,21776.0,136.0,892.0,17824.0,5.952603236180939
109624340.0,2184.0,472.0,22280.0,-88.0,704.0,18004.0,5.9656819862820205
110026340.0,1860.0,540.0,22248.0,-68.0,792.0,17792.0,5.128589516606284
110428340.0,2284.0,584.0,21912.0,-108.0,832.0,17984.0,6.391290243714935
110830340.0,2424.0,616.0,21796.0,76.0,812.0,17984.0,6.1772963117771855
111232340.0,2056.0,528.0,22256.0,-100.0,780.0,18016.0,5.704958061754353
111634340.0,2320.0,628.0,22064.0,-8.0,912.0,17900.0,6.160960295292683
112036340.0,1836.0,668.0,22468.0,-152.0,868.0,17892.0,5.2662778837519015
112438340.0,2400.0,760.0,21840.0,8.0,1004.0,17828.0,6.361256436248725
112840340.0,2248.0,584.0,22200.0,16.0,812.0,18004.0,5.829006078099552
113242340.0,2392.0,456.0,22308.0,36.0,820.0,17808.0,6.17883669786077
113644340.0,2052.0,740.0,22160.0,-76.0,880.0,17896.0,5.60351909394716
114046340.0,2260.0,580.0,22148.0,4.0,856.0,18000.0,5.9384122938097095
114448340.0,2212.0,396.0,22324.0,144.0,860.0,18000.0,5.475882966552692
114850340.0,2228.0,632.0,22156.0,-80.0,892.0,17852.0,6.120225194822957
115252340.0,2132.0,720.0,22164.0,-36.0,928.0,17920.0,5.713874368873009
115654340.0,2188.0,444.0,22248.0,-32.0,604.0,18220.0,5.7657473740440865
116056340.0,2296.0,700.0,22188.0,0.0,924.0,17784.0,6.018842005163387
116458340.0,2280.0,520.0,22276.0,-64.0,888.0,17992.0,6.225879888199413
116860340.0,2304.0,220.0,22096.0,-212.0,472.0,18048.0,6.689734103720762
117262340.0,2320.0,668.0,21944.0,92.0,1088.0,17524.0,6.00976006983561
117664340.0,2384.0,504.0,22608.0,-84.0,660.0,18028.0,6.337884329508376
118066340.0,2240.0,460.0,22420.0,16.0,756.0,17988.0,5.785499998965984
118468340.0,2240.0,416.0,22168.0,-176.0,660.0,18112.0,6.405496760103036
118870340.0,2232.0,580.0,22044.0,-80.0,776.0,17952.0,6.11160461891592
119272340.0,2372.0,552.0,22052.0,-4.0,744.0,17924.0,6.221821901010808
119674340.0,2296.0,536.0,22080.0,-28.0,844.0,18028.0,6.159812028542431
120076340.0,2372.0,600.0,22124.0,92.0,880.0,17944.0,5.95687068495503
120478340.0,2196.0,464.0,22144.0,-152.0,780.0,17804.0,6.2880556407390085
120880340.0,2068.0,324.0,22304.0,-124.0,560.0,18044.0,5.76803159786
121282340.0,2708.0,280.0,22508.0,272.0,628.0,17972.0,6.129571886296437
121684340.0,1860.0,304.0,22768.0,-208.0,644.0,18116.0,5.476538083485901
122086340.0,3032.0,652.0,21740.0,496.0,880.0,17964.0,6.447907454237583
122488340.0,2340.0,488.0,22056.0,44.0,840.0,17968.0,6.079360715858181
122890340.0,2300.0,600.0,22436.0,-68.0,716.0,18064.0,6.1111675974839414
123292340.0,2296.0,604.0,22180.0,-8.0,904.0,18040.0,6.075375052517004
123694340.0,2436.0,448.0,22256.0,60.0,772.0,17928.0,6.193624085666841
124096340.0,2328.0,584.0,22336.0,48.0,848.0,18016.0,5.9176479833624684
124498340.0,2136.0,680.0,21868.0,-448.0,764.0,17904.0,7.0393277692467695
124900340.0,2312.0,568.0,21812.0,196.0,980.0,17732.0,5.6672971185703975
125302340.0,2148.0,624.0,21676.0,-12.0,960.0,17312.0,5.8965770467303775
